,Year,Category,Country,Medals
4293,seoul-1988,Swimming,France,2
4294,seoul-1988,Swimming,Japan,1
4295,seoul-1988,Swimming,Italy,1
4296,seoul-1988,Swimming,Canada,2
4297,seoul-1988,Swimming,Great Britain,3
4298,seoul-1988,Swimming,Australia,3
4299,seoul-1988,Swimming,Poland,1
4300,seoul-1988,Swimming,Spain,1
4301,seoul-1988,Swimming,Costa Rica,1
4302,seoul-1988,Swimming,Netherlands,1
4303,seoul-1988,Swimming,Denmark,1
4304,seoul-1988,Swimming,Sweden,1
4305,seoul-1988,Swimming,Suriname,1
4306,seoul-1988,Sailing,France,4
4307,seoul-1988,Sailing,Soviet Union,4
4308,seoul-1988,Sailing,United States of America,8
4309,seoul-1988,Sailing,New Zealand,4
4310,seoul-1988,Sailing,Brazil,4
4311,seoul-1988,Sailing,Great Britain,2
4312,seoul-1988,Sailing,Netherlands Antilles,1
4313,seoul-1988,Sailing,German Democratic Republic (Germany),1
4314,seoul-1988,Sailing,Denmark,3
4315,seoul-1988,Sailing,Norway,2
4316,seoul-1988,Sailing,Canada,2
4317,seoul-1988,Sailing,Spain,1
4318,seoul-1988,Sailing,"Virgin Islands, US",1
4319,seoul-1988,Sailing,Sweden,2
4320,seoul-1988,Equestrian Jumping,France,2
4321,seoul-1988,Equestrian Jumping,United States of America,2
4322,seoul-1988,Equestrian Jumping,Federal Republic of Germany,2
4323,seoul-1988,Shooting,Soviet Union,11
4324,seoul-1988,Shooting,German Democratic Republic (Germany),2
4325,seoul-1988,Shooting,Hungary,2
4326,seoul-1988,Shooting,Czechoslovakia,2
4327,seoul-1988,Shooting,Belgium,1
4328,seoul-1988,Shooting,Republic of Korea,1
4329,seoul-1988,Shooting,Yugoslavia,3
4330,seoul-1988,Shooting,France,1
4331,seoul-1988,Shooting,Federal Republic of Germany,3
4332,seoul-1988,Shooting,Great Britain,2
4333,seoul-1988,Shooting,Japan,1
4334,seoul-1988,Shooting,Bulgaria,2
4335,seoul-1988,Shooting,Norway,1
4336,seoul-1988,Shooting,People's Republic of China,2
4337,seoul-1988,Shooting,Romania,1
4338,seoul-1988,Shooting,Sweden,1
4339,seoul-1988,Shooting,Chile,1
4340,seoul-1988,Shooting,Spain,1
4341,seoul-1988,Shooting,United States of America,1
4342,seoul-1988,Wrestling,Soviet Union,15
4343,seoul-1988,Wrestling,Japan,4
4344,seoul-1988,Wrestling,Republic of Korea,9
4345,seoul-1988,Wrestling,Bulgaria,8
4346,seoul-1988,Wrestling,Sweden,1
4347,seoul-1988,Wrestling,Turkey,1
4348,seoul-1988,Wrestling,Czechoslovakia,1
4349,seoul-1988,Wrestling,Hungary,2
4350,seoul-1988,Wrestling,Greece,1
4351,seoul-1988,Wrestling,United States of America,6
4352,seoul-1988,Wrestling,Finland,2
4353,seoul-1988,Wrestling,German Democratic Republic (Germany),1
4354,seoul-1988,Wrestling,Islamic Republic of Iran,1
4355,seoul-1988,Wrestling,Romania,1
4356,seoul-1988,Wrestling,Norway,1
4357,seoul-1988,Wrestling,Yugoslavia,1
4358,seoul-1988,Wrestling,Poland,3
4359,seoul-1988,Wrestling,Federal Republic of Germany,1
4360,seoul-1988,Wrestling,Italy,1
4361,seoul-1988,Water Polo,Yugoslavia,1
4362,seoul-1988,Water Polo,United States of America,1
4363,seoul-1988,Water Polo,Soviet Union,1
4364,seoul-1988,Handball,Republic of Korea,2
4365,seoul-1988,Handball,Norway,1
4366,seoul-1988,Handball,Soviet Union,2
4367,seoul-1988,Handball,Yugoslavia,1
4368,seoul-1988,Table Tennis,People's Republic of China,7
4369,seoul-1988,Table Tennis,Yugoslavia,4
4370,seoul-1988,Table Tennis,Republic of Korea,6
4371,seoul-1988,Table Tennis,Sweden,1
4372,calgary-1988,Ski Jumping,Finland,3
4373,calgary-1988,Ski Jumping,Norway,2
4374,calgary-1988,Ski Jumping,Yugoslavia,2
4375,calgary-1988,Ski Jumping,Czechoslovakia,2
4376,calgary-1988,Figure skating,United States of America,4
4377,calgary-1988,Figure skating,Canada,4
4378,calgary-1988,Figure skating,Soviet Union,9
4379,calgary-1988,Figure skating,German Democratic Republic (Germany),1
4380,calgary-1988,Nordic Combined,Switzerland,2
4381,calgary-1988,Nordic Combined,Austria,2
4382,calgary-1988,Nordic Combined,Soviet Union,1
4383,calgary-1988,Nordic Combined,Federal Republic of Germany,1
4384,calgary-1988,Bobsleigh,Switzerland,1
4385,calgary-1988,Bobsleigh,German Democratic Republic (Germany),5
4386,calgary-1988,Bobsleigh,Soviet Union,3
4387,calgary-1988,Speed skating,Netherlands,7
4388,calgary-1988,Speed skating,German Democratic Republic (Germany),13
4389,calgary-1988,Speed skating,Japan,1
4390,calgary-1988,Speed skating,United States of America,3
4391,calgary-1988,Speed skating,Austria,2
4392,calgary-1988,Speed skating,Sweden,2
4393,calgary-1988,Speed skating,Soviet Union,2
4394,calgary-1988,Cross Country Skiing,Soviet Union,13
4395,calgary-1988,Cross Country Skiing,Norway,3
4396,calgary-1988,Cross Country Skiing,Sweden,2
4397,calgary-1988,Cross Country Skiing,Italy,1
4398,calgary-1988,Cross Country Skiing,Switzerland,1
4399,calgary-1988,Cross Country Skiing,Finland,3
4400,calgary-1988,Cross Country Skiing,Czechoslovakia,1
4401,calgary-1988,Ice Hockey,Soviet Union,1
4402,calgary-1988,Ice Hockey,Finland,1
4403,calgary-1988,Ice Hockey,Sweden,1
4404,calgary-1988,Biathlon,German Democratic Republic (Germany),2
4405,calgary-1988,Biathlon,Soviet Union,4
4406,calgary-1988,Biathlon,Italy,2
4407,calgary-1988,Biathlon,Federal Republic of Germany,1
4408,calgary-1988,Luge,German Democratic Republic (Germany),8
4409,calgary-1988,Luge,Federal Republic of Germany,3
4410,calgary-1988,Luge,Soviet Union,1
4411,calgary-1988,Alpine Skiing,France,2
4412,calgary-1988,Alpine Skiing,Austria,6
4413,calgary-1988,Alpine Skiing,Sweden,1
4414,calgary-1988,Alpine Skiing,Federal Republic of Germany,4
4415,calgary-1988,Alpine Skiing,Switzerland,11
4416,calgary-1988,Alpine Skiing,Canada,2
4417,calgary-1988,Alpine Skiing,Yugoslavia,1
4418,calgary-1988,Alpine Skiing,Italy,2
4419,calgary-1988,Alpine Skiing,Liechtenstein,1
4420,los-angeles-1984,Fencing,People's Republic of China,1
4421,los-angeles-1984,Fencing,Federal Republic of Germany,5
4422,los-angeles-1984,Fencing,Italy,7
4423,los-angeles-1984,Fencing,France,7
4424,los-angeles-1984,Fencing,United States of America,1
4425,los-angeles-1984,Fencing,Romania,2
4426,los-angeles-1984,Fencing,Sweden,1
4427,los-angeles-1984,Equestrian Eventing,United States of America,2
4428,los-angeles-1984,Equestrian Eventing,Great Britain,2
4429,los-angeles-1984,Equestrian Eventing,Federal Republic of Germany,1
4430,los-angeles-1984,Equestrian Eventing,New Zealand,1
4431,los-angeles-1984,Volleyball,People's Republic of China,1
4432,los-angeles-1984,Volleyball,United States of America,2
4433,los-angeles-1984,Volleyball,Japan,1
4434,los-angeles-1984,Volleyball,Brazil,1
4435,los-angeles-1984,Volleyball,Italy,1
4436,los-angeles-1984,Equestrian Jumping,United States of America,3
4437,los-angeles-1984,Equestrian Jumping,Switzerland,1
4438,los-angeles-1984,Equestrian Jumping,Great Britain,1
4439,los-angeles-1984,Equestrian Jumping,Federal Republic of Germany,1
4440,los-angeles-1984,Canoe Sprint,New Zealand,5
4441,los-angeles-1984,Canoe Sprint,Sweden,8
4442,los-angeles-1984,Canoe Sprint,France,6
4443,los-angeles-1984,Canoe Sprint,Canada,9
4444,los-angeles-1984,Canoe Sprint,Federal Republic of Germany,4
4445,los-angeles-1984,Canoe Sprint,Yugoslavia,5
4446,los-angeles-1984,Canoe Sprint,Romania,6
4447,los-angeles-1984,Canoe Sprint,Spain,2
4448,los-angeles-1984,Canoe Sprint,United States of America,1
4449,los-angeles-1984,Canoe Sprint,Denmark,2
4450,los-angeles-1984,Canoe Sprint,Australia,2
4451,los-angeles-1984,Canoe Sprint,Netherlands,1
4452,los-angeles-1984,Swimming,Canada,10
4453,los-angeles-1984,Swimming,United States of America,34
4454,los-angeles-1984,Swimming,Great Britain,5
4455,los-angeles-1984,Swimming,Federal Republic of Germany,11
4456,los-angeles-1984,Swimming,Australia,12
4457,los-angeles-1984,Swimming,Switzerland,1
4458,los-angeles-1984,Swimming,Sweden,2
4459,los-angeles-1984,Swimming,Netherlands,6
4460,los-angeles-1984,Swimming,Venezuela,1
4461,los-angeles-1984,Swimming,Belgium,1
4462,los-angeles-1984,Swimming,Brazil,1
4463,los-angeles-1984,Swimming,Romania,1
4464,los-angeles-1984,Swimming,France,2
4465,los-angeles-1984,Sailing,New Zealand,4
4466,los-angeles-1984,Sailing,United States of America,11
4467,los-angeles-1984,Sailing,Australia,2
4468,los-angeles-1984,Sailing,Netherlands,1
4469,los-angeles-1984,Sailing,Canada,4
4470,los-angeles-1984,Sailing,Great Britain,2
4471,los-angeles-1984,Sailing,Brazil,1
4472,los-angeles-1984,Sailing,Federal Republic of Germany,2
4473,los-angeles-1984,Sailing,Italy,2
4474,los-angeles-1984,Sailing,Spain,2
4475,los-angeles-1984,Sailing,France,2
4476,los-angeles-1984,Basketball,United States of America,2
4477,los-angeles-1984,Basketball,Republic of Korea,1
4478,los-angeles-1984,Basketball,People's Republic of China,1
4479,los-angeles-1984,Basketball,Spain,1
4480,los-angeles-1984,Basketball,Yugoslavia,1
4481,los-angeles-1984,Equestrian Dressage,Federal Republic of Germany,2
4482,los-angeles-1984,Equestrian Dressage,Denmark,1
4483,los-angeles-1984,Equestrian Dressage,Switzerland,2
4484,los-angeles-1984,Equestrian Dressage,Sweden,1
4485,los-angeles-1984,Modern Pentathlon,Italy,3
4486,los-angeles-1984,Modern Pentathlon,Sweden,1
4487,los-angeles-1984,Modern Pentathlon,United States of America,1
4488,los-angeles-1984,Modern Pentathlon,France,1
4489,los-angeles-1984,Judo,Japan,5
4490,los-angeles-1984,Judo,Republic of Korea,5
4491,los-angeles-1984,Judo,Great Britain,3
4492,los-angeles-1984,Judo,United States of America,2
4493,los-angeles-1984,Judo,Federal Republic of Germany,3
4494,los-angeles-1984,Judo,France,3
4495,los-angeles-1984,Judo,Romania,2
4496,los-angeles-1984,Judo,Austria,2
4497,los-angeles-1984,Judo,Italy,1
4498,los-angeles-1984,Judo,Brazil,3
4499,los-angeles-1984,Judo,Canada,1
4500,los-angeles-1984,Judo,Egypt,1
4501,los-angeles-1984,Judo,Iceland,1
4502,los-angeles-1984,Cycling Road,United States of America,4
4503,los-angeles-1984,Cycling Road,Federal Republic of Germany,1
4504,los-angeles-1984,Cycling Road,Canada,1
4505,los-angeles-1984,Cycling Road,Norway,1
4506,los-angeles-1984,Cycling Road,Italy,1
4507,los-angeles-1984,Cycling Road,Switzerland,1
4508,los-angeles-1984,Weightlifting,Federal Republic of Germany,3
4509,los-angeles-1984,Weightlifting,Romania,8
4510,los-angeles-1984,Weightlifting,Finland,2
4511,los-angeles-1984,Weightlifting,Australia,2
4512,los-angeles-1984,Weightlifting,Japan,3
4513,los-angeles-1984,Weightlifting,Italy,1
4514,los-angeles-1984,Weightlifting,United States of America,2
4515,los-angeles-1984,Weightlifting,People's Republic of China,6
4516,los-angeles-1984,Weightlifting,Great Britain,1
4517,los-angeles-1984,Weightlifting,Canada,1
4518,los-angeles-1984,Weightlifting,Chinese Taipei,1
4519,los-angeles-1984,Cycling Track,Federal Republic of Germany,4
4520,los-angeles-1984,Cycling Track,Canada,1
4521,los-angeles-1984,Cycling Track,France,1
4522,los-angeles-1984,Cycling Track,Belgium,1
4523,los-angeles-1984,Cycling Track,Mexico,1
4524,los-angeles-1984,Cycling Track,Australia,1
4525,los-angeles-1984,Cycling Track,United States of America,5
4526,los-angeles-1984,Cycling Track,Japan,1
4527,los-angeles-1984,Synchronized Swimming,United States of America,3
4528,los-angeles-1984,Synchronized Swimming,Canada,3
4529,los-angeles-1984,Synchronized Swimming,Japan,3
4530,los-angeles-1984,Gymnastics Artistic,Romania,8
4531,los-angeles-1984,Gymnastics Artistic,United States of America,16
4532,los-angeles-1984,Gymnastics Artistic,People's Republic of China,11
4533,los-angeles-1984,Gymnastics Artistic,Japan,9
4534,los-angeles-1984,Gymnastics Artistic,France,1
4535,los-angeles-1984,Football,France,1
4536,los-angeles-1984,Football,Brazil,1
4537,los-angeles-1984,Football,Yugoslavia,1
4538,los-angeles-1984,Water Polo,Yugoslavia,1
4539,los-angeles-1984,Water Polo,United States of America,1
4540,los-angeles-1984,Water Polo,Federal Republic of Germany,1
4541,los-angeles-1984,Rowing,United States of America,9
4542,los-angeles-1984,Rowing,Belgium,3
4543,los-angeles-1984,Rowing,Yugoslavia,2
4544,los-angeles-1984,Rowing,Canada,8
4545,los-angeles-1984,Rowing,Australia,3
4546,los-angeles-1984,Rowing,Finland,1
4547,los-angeles-1984,Rowing,Federal Republic of Germany,4
4548,los-angeles-1984,Rowing,Romania,11
4549,los-angeles-1984,Rowing,Netherlands,3
4550,los-angeles-1984,Rowing,Italy,1
4551,los-angeles-1984,Rowing,Denmark,2
4552,los-angeles-1984,Rowing,Spain,2
4553,los-angeles-1984,Rowing,Norway,2
4554,los-angeles-1984,Rowing,New Zealand,2
4555,los-angeles-1984,Rowing,Great Britain,1
4556,los-angeles-1984,Athletics,United States of America,40
4557,los-angeles-1984,Athletics,Côte d'Ivoire,1
4558,los-angeles-1984,Athletics,Mexico,3
4559,los-angeles-1984,Athletics,Italy,7
4560,los-angeles-1984,Athletics,Finland,4
4561,los-angeles-1984,Athletics,Great Britain,16
4562,los-angeles-1984,Athletics,Sweden,3
4563,los-angeles-1984,Athletics,Morocco,2
4564,los-angeles-1984,Athletics,Switzerland,1
4565,los-angeles-1984,Athletics,Portugal,3
4566,los-angeles-1984,Athletics,Federal Republic of Germany,11
4567,los-angeles-1984,Athletics,Jamaica,3
4568,los-angeles-1984,Athletics,Kenya,2
4569,los-angeles-1984,Athletics,France,4
4570,los-angeles-1984,Athletics,Canada,5
4571,los-angeles-1984,Athletics,Australia,3
4572,los-angeles-1984,Athletics,Norway,1
4573,los-angeles-1984,Athletics,Brazil,1
4574,los-angeles-1984,Athletics,Romania,10
4575,los-angeles-1984,Athletics,Ireland,1
4576,los-angeles-1984,Athletics,Nigeria,1
4577,los-angeles-1984,Athletics,Netherlands,1
4578,los-angeles-1984,Athletics,Spain,1
4579,los-angeles-1984,Athletics,People's Republic of China,1
4580,los-angeles-1984,Hockey,Pakistan,1
4581,los-angeles-1984,Hockey,Federal Republic of Germany,2
4582,los-angeles-1984,Hockey,Great Britain,1
4583,los-angeles-1984,Hockey,Netherlands,1
4584,los-angeles-1984,Hockey,United States of America,1
4585,los-angeles-1984,Shooting,United States of America,6
4586,los-angeles-1984,Shooting,Denmark,1
4587,los-angeles-1984,Shooting,Italy,3
4588,los-angeles-1984,Shooting,Canada,1
4589,los-angeles-1984,Shooting,Australia,1
4590,los-angeles-1984,Shooting,People's Republic of China,6
4591,los-angeles-1984,Shooting,Federal Republic of Germany,1
4592,los-angeles-1984,Shooting,Japan,1
4593,los-angeles-1984,Shooting,Romania,1
4594,los-angeles-1984,Shooting,Finland,1
4595,los-angeles-1984,Shooting,France,2
4596,los-angeles-1984,Shooting,Great Britain,4
4597,los-angeles-1984,Shooting,Sweden,1
4598,los-angeles-1984,Shooting,Austria,1
4599,los-angeles-1984,Shooting,Colombia,1
4600,los-angeles-1984,Shooting,Peru,1
4601,los-angeles-1984,Shooting,Switzerland,1
4602,los-angeles-1984,Wrestling,Yugoslavia,5
4603,los-angeles-1984,Wrestling,Finland,3
4604,los-angeles-1984,Wrestling,United States of America,13
4605,los-angeles-1984,Wrestling,Japan,9
4606,los-angeles-1984,Wrestling,Republic of Korea,7
4607,los-angeles-1984,Wrestling,Canada,2
4608,los-angeles-1984,Wrestling,Sweden,4
4609,los-angeles-1984,Wrestling,Romania,6
4610,los-angeles-1984,Wrestling,Syrian Arab Republic,1
4611,los-angeles-1984,Wrestling,Switzerland,1
4612,los-angeles-1984,Wrestling,Italy,1
4613,los-angeles-1984,Wrestling,Federal Republic of Germany,3
4614,los-angeles-1984,Wrestling,Greece,2
4615,los-angeles-1984,Wrestling,Mexico,1
4616,los-angeles-1984,Wrestling,Turkey,1
4617,los-angeles-1984,Wrestling,Great Britain,1
4618,los-angeles-1984,Diving,People's Republic of China,3
4619,los-angeles-1984,Diving,United States of America,8
4620,los-angeles-1984,Diving,Canada,1
4621,los-angeles-1984,Boxing,United States of America,11
4622,los-angeles-1984,Boxing,Canada,3
4623,los-angeles-1984,Boxing,France,1
4624,los-angeles-1984,Boxing,Federal Republic of Germany,1
4625,los-angeles-1984,Boxing,Yugoslavia,4
4626,los-angeles-1984,Boxing,Kenya,1
4627,los-angeles-1984,Boxing,Turkey,2
4628,los-angeles-1984,Boxing,Italy,5
4629,los-angeles-1984,Boxing,Netherlands,1
4630,los-angeles-1984,Boxing,New Zealand,1
4631,los-angeles-1984,Boxing,Algeria,2
4632,los-angeles-1984,Boxing,Nigeria,1
4633,los-angeles-1984,Boxing,Venezuela,2
4634,los-angeles-1984,Boxing,Zambia,1
4635,los-angeles-1984,Boxing,Republic of Korea,3
4636,los-angeles-1984,Boxing,Finland,1
4637,los-angeles-1984,Boxing,Mexico,1
4638,los-angeles-1984,Boxing,Dominican Republic,1
4639,los-angeles-1984,Boxing,Puerto Rico,2
4640,los-angeles-1984,Boxing,Cameroon,1
4641,los-angeles-1984,Boxing,Thailand,1
4642,los-angeles-1984,Boxing,Romania,1
4643,los-angeles-1984,Boxing,Great Britain,1
4644,los-angeles-1984,Archery,United States of America,2
4645,los-angeles-1984,Archery,Japan,1
4646,los-angeles-1984,Archery,Republic of Korea,2
4647,los-angeles-1984,Archery,People's Republic of China,1
4648,los-angeles-1984,Gymnastics Rhythmic,Canada,1
4649,los-angeles-1984,Gymnastics Rhythmic,Romania,1
4650,los-angeles-1984,Gymnastics Rhythmic,Federal Republic of Germany,1
4651,los-angeles-1984,Handball,Yugoslavia,2
4652,los-angeles-1984,Handball,Federal Republic of Germany,1
4653,los-angeles-1984,Handball,Romania,1
4654,los-angeles-1984,Handball,Republic of Korea,1
4655,los-angeles-1984,Handball,People's Republic of China,1
4656,sarajevo-1984,Biathlon,Federal Republic of Germany,3
4657,sarajevo-1984,Biathlon,German Democratic Republic (Germany),2
4658,sarajevo-1984,Biathlon,Norway,3
4659,sarajevo-1984,Biathlon,Soviet Union,1
4660,sarajevo-1984,Luge,Federal Republic of Germany,2
4661,sarajevo-1984,Luge,Soviet Union,4
4662,sarajevo-1984,Luge,German Democratic Republic (Germany),5
4663,sarajevo-1984,Luge,Italy,1
4664,sarajevo-1984,Nordic Combined,Norway,1
4665,sarajevo-1984,Nordic Combined,Finland,2
4666,sarajevo-1984,Alpine Skiing,Switzerland,4
4667,sarajevo-1984,Alpine Skiing,Czechoslovakia,1
4668,sarajevo-1984,Alpine Skiing,United States of America,5
4669,sarajevo-1984,Alpine Skiing,France,3
4670,sarajevo-1984,Alpine Skiing,Yugoslavia,1
4671,sarajevo-1984,Alpine Skiing,Liechtenstein,2
4672,sarajevo-1984,Alpine Skiing,Austria,1
4673,sarajevo-1984,Alpine Skiing,Italy,1
4674,sarajevo-1984,Speed skating,German Democratic Republic (Germany),11
4675,sarajevo-1984,Speed skating,Soviet Union,9
4676,sarajevo-1984,Speed skating,Sweden,2
4677,sarajevo-1984,Speed skating,Canada,3
4678,sarajevo-1984,Speed skating,Norway,1
4679,sarajevo-1984,Speed skating,Japan,1
4680,sarajevo-1984,Ski Jumping,German Democratic Republic (Germany),2
4681,sarajevo-1984,Ski Jumping,Finland,3
4682,sarajevo-1984,Ski Jumping,Czechoslovakia,1
4683,sarajevo-1984,Ice Hockey,Soviet Union,1
4684,sarajevo-1984,Ice Hockey,Czechoslovakia,1
4685,sarajevo-1984,Ice Hockey,Sweden,1
4686,sarajevo-1984,Cross Country Skiing,Sweden,5
4687,sarajevo-1984,Cross Country Skiing,Soviet Union,5
4688,sarajevo-1984,Cross Country Skiing,Finland,8
4689,sarajevo-1984,Cross Country Skiing,Norway,4
4690,sarajevo-1984,Cross Country Skiing,Czechoslovakia,2
4691,sarajevo-1984,Bobsleigh,German Democratic Republic (Germany),6
4692,sarajevo-1984,Bobsleigh,Soviet Union,2
4693,sarajevo-1984,Bobsleigh,Switzerland,1
4694,sarajevo-1984,Figure skating,Soviet Union,9
4695,sarajevo-1984,Figure skating,United States of America,4
4696,sarajevo-1984,Figure skating,German Democratic Republic (Germany),1
4697,sarajevo-1984,Figure skating,Great Britain,2
4698,sarajevo-1984,Figure skating,Canada,1
4699,sarajevo-1984,Figure skating,Czechoslovakia,1
4700,moscow-1980,Handball,German Democratic Republic (Germany),2
4701,moscow-1980,Handball,Soviet Union,2
4702,moscow-1980,Handball,Romania,1
4703,moscow-1980,Handball,Yugoslavia,1
4704,moscow-1980,Weightlifting,Soviet Union,8
4705,moscow-1980,Weightlifting,German Democratic Republic (Germany),3
4706,moscow-1980,Weightlifting,Poland,3
4707,moscow-1980,Weightlifting,Czechoslovakia,2
4708,moscow-1980,Weightlifting,Cuba,2
4709,moscow-1980,Weightlifting,Bulgaria,8
4710,moscow-1980,Weightlifting,Democratic People's Republic of Korea,2
4711,moscow-1980,Weightlifting,Hungary,2
4712,moscow-1980,Judo,France,4
